notif_id,all,interacted,interaction_rate,category
450388,30691,2163,0.0704766869766381,0
450568,76274,5115,0.06706085953273724,7
450569,5425,418,0.07705069124423963,7
450602,66565,5725,0.08600615939307443,2
450639,45781,4029,0.08800594132937245,2
450667,16185,1614,0.09972196478220574,2
450671,12703,1221,0.09611902700149572,2
450693,13536,1938,0.14317375886524822,2
450702,8101,1549,0.19121096160967782,7
450706,30208,1772,0.05865995762711865,2
450716,6647,567,0.08530163983752069,2
450723,7549,2112,0.27977215525235133,7
450727,16733,1597,0.09544014821012371,7
450756,11712,836,0.07137978142076502,7
451170,10066,1954,0.19411881581561694,0
451320,7124,1318,0.1850084222346996,0
451379,8681,718,0.08270936528049763,7
451430,8659,728,0.08407437348423606,7
451579,72578,6408,0.08829121772437928,7
451798,70909,7497,0.10572705862443413,7
451806,15768,2914,0.18480466768138,7
451809,14141,3744,0.26476203945972704,7
451850,13165,628,0.04770224078997341,2
452005,34785,5990,0.1722006612045422,7
452359,9921,1441,0.14524745489365992,7
452700,34603,3170,0.09161055399820825,3
452716,8536,366,0.042877225866916585,2
452717,14344,1101,0.07675683212493029,3
452749,7428,252,0.033925686591276254,3
452775,9972,433,0.04342158042519054,3
452793,9742,437,0.04485731882570314,3
452890,18857,1327,0.07037174524049425,7
452909,8824,876,0.09927470534904805,3
452928,14982,933,0.062274729675610735,3
452960,8662,572,0.06603555760794273,3
452970,6654,444,0.06672678088367899,7
452979,5894,417,0.07074991516796743,3
452994,15818,985,0.06227083069920344,3
453012,18840,676,0.035881104033970275,3
453037,52806,2029,0.03842366397757831,3
453059,14496,504,0.0347682119205298,3
453077,33584,854,0.025428775607432112,3
453091,7413,239,0.03224065830298125,3
453099,15834,836,0.05279777693570797,3
453113,27863,1184,0.0424936295445573,3
453121,13656,590,0.043204452255418864,3
453125,21494,1175,0.05466641853540523,3
453140,3703,663,0.17904401836348907,7
453146,9174,426,0.04643557880967953,3
453149,8101,370,0.04567337365757314,3
453151,10137,638,0.06293775278682055,3
453152,16524,1146,0.06935366739288308,3
453154,46865,3267,0.06971087165261923,3
453181,35070,2361,0.06732249786142001,7
453183,146521,11998,0.0818858730147897,7
453185,26341,1695,0.06434835427660301,3
453189,53431,5981,0.11193876214182778,7
453193,69039,12122,0.17558191746693896,7
453198,13691,627,0.04579650865532101,3
453208,54255,2695,0.049672841212791446,3
453214,5646,275,0.048707049238398865,3
453231,25002,2928,0.11711063114950804,7
453238,9941,696,0.07001307715521578,3
453242,24928,1281,0.05138799743260591,3
453251,37108,1736,0.046782364988681685,3
453256,18367,1012,0.05509881853323896,3
453259,13506,1998,0.14793425144380276,7
453264,9129,950,0.10406397195749809,7
453266,16168,3021,0.18685056902523503,7
453269,35771,6624,0.18517793743535266,7
453277,10874,1178,0.10833180062534487,7
453288,7995,881,0.11019387116948093,7
453292,19893,2824,0.1419594832353089,7
453301,11594,698,0.06020355356218734,7
453303,15679,767,0.048918936156642646,3
453307,23807,3901,0.16385936909312387,7
453315,6861,694,0.10115143565077978,3
453319,24976,1486,0.059497117232543244,3
453332,11851,775,0.06539532528900514,3
453346,7163,593,0.08278654195169621,3
453374,13845,1953,0.14106175514626218,7
453388,10206,1022,0.10013717421124829,7
453401,22076,6732,0.30494654828773327,0
453402,10456,955,0.09133511859219587,7
453425,7719,597,0.07734162456276719,7
453463,19946,3373,0.16910658778702498,7
453471,13065,1516,0.116035208572522,7
453474,20224,2146,0.10611155063291139,7
453477,8646,952,0.1101087207957437,7
453482,5699,318,0.05579926302860151,3
453498,6396,695,0.10866166353971232,7
453510,8188,1027,0.1254274548119199,7
453521,7910,422,0.053350189633375476,5
453522,10835,494,0.04559298569450854,3
453523,21240,2858,0.13455743879472692,7
453545,20928,2010,0.09604357798165138,7
453570,5601,1089,0.19442956614890197,7
453610,11376,1452,0.12763713080168776,7
453614,44406,3384,0.07620591811917309,7
453631,5620,571,0.10160142348754449,7
453634,10047,673,0.06698516970239872,7
453681,34469,4097,0.11886042530969856,7
453707,10371,1509,0.14550188024298524,7
453721,5449,453,0.08313452009543035,7
453735,5971,633,0.10601239323396416,7
453751,9793,1848,0.1887062187276626,0
453874,7560,1190,0.1574074074074074,7
453876,12961,1343,0.10361854795154694,7
453882,4669,217,0.046476761619190406,3
453900,4384,160,0.0364963503649635,3
453908,7220,733,0.10152354570637119,7
453910,10634,542,0.0509685913108896,3
453921,22626,1698,0.07504640678865022,3
453943,17984,2335,0.12983763345195729,7
453949,8744,768,0.0878316559926807,7
453956,5380,893,0.16598513011152416,7
453967,7127,534,0.07492633646695665,7
454008,5465,447,0.0817932296431839,7
454033,8271,586,0.07084995768347237,7
454140,15836,1377,0.08695377620611265,3
454213,6732,791,0.11749851455733809,7
454262,39576,4809,0.12151303820497271,7
454294,62527,7052,0.1127832776240664,7
454301,50876,6158,0.12103938988914223,7
454320,5817,669,0.11500773594636411,7
454348,63874,2018,0.03159344960390769,3
454354,8648,1071,0.12384366327474561,7
454360,47611,2605,0.0547142467076936,3
454364,40327,2053,0.0509088203932849,3
454373,10495,548,0.052215340638399235,3
454379,6090,239,0.03924466338259442,3
454383,6043,255,0.04219758398146616,3
454394,8702,1779,0.2044357618938175,7
454395,4691,228,0.04860370923044127,3
454402,11297,569,0.05036735416482252,3
454431,15720,1837,0.11685750636132315,7
454453,8762,1195,0.13638438712622689,7
454506,6674,839,0.1257117171111777,7
454564,14501,3229,0.2226742983242535,2
454626,8633,1229,0.14236070890767982,7
454629,67591,3731,0.055199656759035966,7
454679,15202,2824,0.1857650309169846,7
454691,51944,5034,0.09691205914061297,7
454708,14336,1367,0.09535435267857142,7
454730,7130,358,0.05021037868162693,2
454732,33168,2329,0.07021828268210323,7
454753,7337,538,0.07332697287719776,7
454758,27449,3525,0.1284199788699042,7
454760,11624,964,0.08293186510667584,7
454761,51899,3422,0.06593575984123008,7
454773,18736,1694,0.09041417591801879,7
454784,23770,2837,0.11935212452671434,7
454833,7324,385,0.052566903331512836,3
454836,20419,2037,0.09976002742543709,7
454865,113307,7531,0.06646544344127017,7
454876,15033,1422,0.09459189782478547,7
454919,7030,260,0.03698435277382646,3
454921,6864,482,0.07022144522144522,5
455002,69671,2724,0.039098046532990774,7
455067,49744,2586,0.05198616918623351,7
455131,7647,613,0.08016215509350072,7
455147,6239,294,0.04712293636800769,7
455151,7575,604,0.07973597359735973,7
455176,8448,355,0.042021780303030304,7
455268,10729,652,0.06076987603690931,3
455434,25023,1432,0.05722735083722975,7
455440,8648,341,0.03943108233117484,7
455447,7495,304,0.04056037358238826,7
455448,15441,892,0.057768279256524835,7
455457,12006,448,0.03731467599533567,7
455467,43786,2474,0.05650207828986434,7
455468,7245,310,0.04278812974465148,7
455474,11959,498,0.04164227778242328,7
455502,10505,635,0.06044740599714422,7
455514,8585,494,0.057542224810716365,0
455515,3929,157,0.0399592771697633,0
455517,35012,4139,0.11821661144750371,0
455518,15403,1242,0.08063364279685775,0
455525,7412,730,0.09848893685914732,0
455526,5579,278,0.049829718587560495,7
455528,7536,405,0.05374203821656051,0
455548,9757,829,0.08496464077072871,7
455550,142878,4786,0.033497109422024385,7
455559,8283,1679,0.20270433417843775,5
455561,33662,912,0.027092864357435683,7
455566,68211,3439,0.05041708815293721,7
455568,52543,2050,0.039015663361437296,7
455669,5465,337,0.06166514181152791,0
455698,4151,515,0.12406649000240906,5
455802,5320,260,0.04887218045112782,7
455811,8155,400,0.049049662783568364,7
455866,9259,359,0.0387730856463981,2
455876,7343,508,0.06918153343320169,2
455906,14543,711,0.04888950010314241,2
455915,19472,1487,0.07636606409202958,7
455918,7763,607,0.07819142084245781,2
455919,23632,1216,0.05145565335138795,7
455926,12555,632,0.050338510553564315,7
455958,5815,668,0.11487532244196044,0
456029,14615,1054,0.07211768730756073,2
456046,90458,9426,0.10420305556169714,7
456062,52672,3616,0.06865127582017011,2
456207,17895,969,0.054149203688181054,7
456235,13593,753,0.05539615978812624,7
456295,30322,2004,0.06609062726733066,7
456304,15319,1452,0.09478425484692213,7
456367,60715,2875,0.047352384089598944,7
456426,37555,2559,0.06814006124350952,7
456446,10234,652,0.0637092046120774,7
456453,20784,1034,0.04974980754426482,7
456457,16486,970,0.05883780177119981,0
456469,15938,956,0.05998243192370435,0
456551,29497,2141,0.07258365257483812,2
456576,14574,748,0.05132427610813778,7
456584,19819,954,0.04813562742822544,7
456700,18804,1946,0.10348861944267178,0
456741,7647,407,0.05322348633451027,7
456753,8709,833,0.09564818004363303,7
456754,19966,1245,0.06235600520885505,7
456761,13984,1015,0.07258295194508009,7
456784,14941,934,0.06251254936081922,7
456799,10631,610,0.05737936224249835,7
456804,5051,342,0.06770936448228074,0
456824,3779,212,0.05609949722148717,7
456828,3782,308,0.08143839238498149,7
456873,5631,226,0.040134967146155213,3
456958,11828,1405,0.11878593168752113,5
456968,7010,739,0.10542082738944365,5
456982,4841,192,0.039661227019210904,5
457015,7995,405,0.05065666041275797,3
457021,6011,313,0.05207120279487606,3
457067,44456,4866,0.10945654129926219,7
457072,25934,3479,0.13414822241073493,2
457137,32461,1965,0.060534179476910754,3
457157,28558,3425,0.11993136774283913,2
457160,8889,927,0.10428619642254472,2
457255,10923,738,0.06756385608349355,0
457346,21689,1231,0.05675688136843561,2
457363,23553,2040,0.08661317029677748,7
457372,11227,683,0.06083548588224815,3
457402,7237,358,0.04946801160701948,3
457422,29604,2116,0.07147682745574922,7
457425,23068,1584,0.06866655106641234,7
457426,4734,215,0.04541613857203211,3
457435,22388,1474,0.06583884223691264,7
457447,8168,657,0.080435847208619,5
457452,7101,297,0.04182509505703422,3
457463,2990,158,0.05284280936454849,5
457474,15482,2123,0.13712698617749644,7
457564,46015,2259,0.049092687167228075,0
457577,16724,902,0.05393446543889022,0
457756,12692,607,0.0478254018279231,0
457769,12963,1077,0.08308261976394353,0
457781,30303,1150,0.03795003795003795,0
457791,54358,3735,0.0687111372751021,7
457793,6671,288,0.043171938240143905,0
457830,8650,961,0.11109826589595376,7
457911,3729,347,0.09305443818718155,0
457995,4920,247,0.050203252032520324,0
458002,5170,336,0.06499032882011606,0
458004,10457,760,0.07267858850530745,2
458259,10545,1545,0.1465149359886202,0
458354,17467,2316,0.13259288944867464,5
458567,39870,10721,0.2688989214948583,7
458639,11051,475,0.04298253551714777,0
458854,51627,2653,0.05138783969628295,7
459104,8513,619,0.07271232233055328,7
459672,10083,447,0.04433204403451354,7
459675,10390,500,0.04812319538017324,7
459677,7663,264,0.03445125929792509,7
459922,10004,1197,0.11965213914434226,7
459943,24656,2375,0.09632543802725503,2
459992,8136,656,0.08062930186823992,7
459999,21219,1845,0.08695037466421603,7
460006,9079,1525,0.16797004075338692,7
460025,6436,568,0.08825357364822871,7
460035,8797,977,0.11106058883710355,7
460044,8629,782,0.09062463784911345,7
460065,15406,1328,0.08620018174737115,7
460077,7705,660,0.08565866320571058,7
460092,15427,1211,0.07849873598236858,7
460093,12670,1101,0.08689818468823994,7
460100,12074,1065,0.08820606261388107,7
460107,5836,282,0.04832076764907471,7
460110,6770,646,0.09542097488921714,7
460115,20637,1697,0.08223094442021611,7
460119,59670,2656,0.04451147980559745,7
460174,8939,1028,0.11500167804004922,7
460205,10099,611,0.060501039706901676,7
460206,47227,3519,0.07451246109217186,7
460234,67344,2863,0.04251306723687337,7
460254,13862,1644,0.11859760496320877,7
460256,36022,2372,0.06584864804841485,5
460258,75651,4643,0.06137394086000185,7
460325,5120,467,0.0912109375,0
460341,16454,2466,0.1498723714598274,2
460342,9252,887,0.09587116299178557,2
460343,8240,800,0.0970873786407767,2
460355,18746,868,0.04630321135175504,7
460366,14389,640,0.04447842101605393,7
460377,52240,2315,0.04431470137825421,7
460396,15282,1167,0.07636435021594032,7
460404,32855,1256,0.038228580124790745,7
460409,7366,346,0.0469725767037741,7
460414,16545,3030,0.18313689936536717,0
460452,10841,1039,0.09583986717092519,7
460464,8296,982,0.11837029893924783,7
460479,7508,684,0.09110282365476825,7
460496,8038,1433,0.17827817865140583,7
460505,24083,2286,0.09492172902047087,7
460515,13260,1505,0.11349924585218703,7
460533,5885,912,0.15497026338147835,7
460536,12972,506,0.03900709219858156,7
460553,9590,439,0.04577685088633994,7
460568,8472,398,0.046978281397544855,7
460588,5410,278,0.051386321626617375,7
460653,21015,3068,0.14599095883892457,7
460661,8056,299,0.03711519364448858,7
460668,4178,120,0.028721876495931067,7
460688,13432,1400,0.1042287075640262,7
460758,15767,3902,0.24747891165091648,7
460788,16588,3190,0.19230769230769232,7
460849,26764,5990,0.22380810043341803,0
461061,15516,1511,0.09738334622325341,2
461062,25740,2021,0.07851592851592852,3
461066,51880,2537,0.04890131071703932,3
461186,60661,5010,0.08259013204530094,1
461205,9210,901,0.097828447339848,7
461225,35987,2995,0.0832244977352933,7
461280,3873,236,0.06093467596178673,2
461311,11725,803,0.0684861407249467,0
461467,20568,1056,0.051341890315052506,7
461488,11232,1161,0.10336538461538461,7
461494,8037,365,0.04541495582928953,7
461512,15407,828,0.053741805672746154,7
461524,148371,4900,0.03302532165989311,2
461529,76329,4405,0.057710699734046036,5
461537,34727,1129,0.032510726524030295,2
461549,53939,2444,0.045310443278518325,2
461551,12895,707,0.05482745250096937,7
461559,7753,415,0.053527666709660776,7
461562,52362,1773,0.03386043313853558,2
461570,144105,3968,0.027535477603136602,2
461583,67607,2823,0.04175603118020323,2
461590,33861,925,0.02731756297805735,2
461597,8553,408,0.047702560505085936,7
461599,47124,2630,0.055810202869026396,3
461601,10139,459,0.04527073675904922,3
461610,224121,7634,0.034061957603258954,4
461616,8043,456,0.0566952629615815,7
461636,214636,8248,0.038427849941295965,4
461649,35204,2601,0.0738836495852744,1
461651,16388,847,0.051684159140834754,2
461666,25295,1415,0.05593990907293932,7
461715,52247,6211,0.11887763890749709,7
461743,18589,699,0.037602883425681854,2
461760,51657,1901,0.03680043362951778,2
461779,14298,526,0.03678836200867254,2
461834,14764,1031,0.0698320238417773,2
461866,2876,96,0.03337969401947149,0
461883,9532,818,0.0858161980696601,7
461996,22158,1056,0.04765773084213377,2
462039,5069,243,0.04793844939830341,5
462062,8847,489,0.055272973889454055,1
462075,73597,3059,0.04156419419269807,7
462086,9311,341,0.03662334872731178,3
462090,4779,245,0.051265955220757484,5
462092,25050,1223,0.04882235528942116,7
462122,39508,2577,0.06522729573757213,3
462128,5218,304,0.05825986968187045,3
462136,7433,1022,0.13749495493071437,3
462158,18831,2111,0.11210238436620466,0
462160,6916,486,0.07027183342972816,3
462174,3488,245,0.0702408256880734,3
462183,5457,470,0.08612790910756826,3
462194,109415,12214,0.11163003244527715,7
462199,6969,692,0.09929688621036016,3
462207,4841,224,0.046271431522412726,3
462210,4181,179,0.04281272422865343,3
462213,9079,549,0.060469214671219296,3
462277,114933,6007,0.052265232787798106,7
462392,11031,758,0.06871543831021666,3
462396,5343,430,0.08047913157402209,7
462400,15429,1887,0.1223021582733813,7
462407,8786,656,0.0746642385613476,7
462419,7209,1129,0.15660979331391317,7
462445,12196,2159,0.17702525418169893,7
462446,31387,4077,0.12989454232644088,7
462450,17701,1698,0.09592678379752556,7
462451,7638,604,0.07907829274679236,7
462462,8014,670,0.08360369353631146,3
462463,50186,3270,0.06515761367712111,3
462495,15459,598,0.03868296785044311,5
462521,23710,2917,0.12302825811893715,7
462539,5462,871,0.15946539729036982,7
462541,11484,1253,0.10910832462556601,7
462543,3769,485,0.12868134783762272,7
462618,5960,465,0.07802013422818792,5
462635,19993,1299,0.06497274045916071,7
462655,5657,335,0.05921866713805904,7
462658,15908,2387,0.15005028916268545,7
462674,8554,461,0.05389291559504326,7
462719,6773,259,0.03824007086962941,0
462739,3636,372,0.10231023102310231,0
462749,16070,1502,0.09346608587429994,7
462797,8446,440,0.05209566658773384,7
462818,6334,309,0.04878433849068519,7
462827,13775,910,0.06606170598911071,7
462958,8519,874,0.10259420119732363,7
462959,12339,928,0.07520868790015399,7
462991,5762,299,0.05189170426935092,2
462999,50441,2321,0.046014155151563214,2
463025,8771,1025,0.11686238741306579,7
463051,6677,735,0.11007937696570316,7
463056,9636,638,0.06621004566210045,7
463064,20112,1689,0.08397971360381862,7
463079,12870,722,0.0560994560994561,7
463087,86722,5917,0.06822951500196028,5
463092,210772,13326,0.06322471675554628,5
463099,9074,369,0.040665638086841524,7
463139,15140,1025,0.06770145310435931,7
463147,14781,680,0.046005006427170016,7
463172,18827,1327,0.07048387953471079,7
463212,39767,3328,0.08368747956848643,7
463214,13778,519,0.03766874727826971,3
463230,26541,1300,0.04898082212426058,3
463236,25284,1850,0.0731688024046828,7
463254,49627,1836,0.036995990086041874,3
463258,15209,965,0.06344927345650601,3
463262,60923,4824,0.07918191815898758,7
463265,32074,853,0.026594749641454137,3
463269,7038,206,0.029269678886047173,3
463348,10239,463,0.045219259693329426,0
463357,33466,2712,0.0810374708659535,7
463387,17836,718,0.040255662704642294,3
463442,17175,1132,0.06590975254730713,7
463546,26542,1727,0.06506668676060583,7
463553,10212,748,0.07324716020368194,7
463563,15207,964,0.06339185901229696,7
463565,7395,381,0.05152129817444219,7
463568,8607,403,0.046822353897990006,7
463573,7300,249,0.03410958904109589,0
463585,9755,348,0.03567401332649923,0
463600,9620,388,0.040332640332640335,0
463617,11219,631,0.0562438720028523,7
463634,19403,1053,0.054269958253878266,7
463661,78167,15100,0.193176148502565,7
463670,5310,246,0.04632768361581921,0
463770,79060,3807,0.04815330129015937,7
463806,21412,791,0.03694190173734355,7
463859,6816,324,0.04753521126760563,7
463864,11490,781,0.0679721496953873,0
463876,10810,656,0.060684551341350604,0
463896,6283,232,0.03692503581091835,7
463903,19952,1086,0.05443063352044908,7
463914,14961,800,0.05347236147316356,3
463917,8474,314,0.0370545197073401,3
463928,7283,267,0.03666071673760813,3
463931,35220,2682,0.07614991482112436,3
463933,38667,2188,0.05658571908862855,3
463944,90068,10888,0.12088644135542034,3
463945,15956,1459,0.09143895713211331,3
463959,61937,2646,0.04272082922970115,3
463960,31493,784,0.024894420982440543,0
463980,6999,189,0.02700385769395628,0
463983,8117,351,0.043242577306886784,7
463986,14461,1000,0.06915151096051449,7
463992,5845,316,0.054063301967493586,0
463993,6988,320,0.04579278763594734,7
463998,11390,602,0.05285338015803336,3
464013,15902,906,0.05697396553892592,0
464017,6732,362,0.05377302436125966,3
464019,9557,580,0.0606885005754944,3
464027,16523,852,0.05156448586818375,0
464032,16657,739,0.04436573212463229,3
464038,2497,193,0.07729275130156188,0
464039,19363,698,0.03604813303723597,3
464045,8796,415,0.04718053660754889,7
464052,14437,574,0.03975895269100228,3
464057,15526,1099,0.07078449053201082,7
464064,7428,282,0.03796445880452343,7
464084,10497,382,0.03639134990949795,7
464088,32910,1781,0.05411728957763598,3
464104,17410,849,0.048765077541642735,0
464117,4936,192,0.03889789303079417,7
464176,3210,269,0.0838006230529595,7
464178,22666,827,0.036486367246095476,7
464201,10051,522,0.05193513083275296,7
464218,133544,4906,0.036736955610135985,7
464245,32828,982,0.02991348848543926,7
464259,50846,2604,0.051213468119419424,7
464285,5038,272,0.05398967844382691,0
464357,64849,4224,0.06513593116316366,7
464380,83081,6626,0.07975349357855586,2
464385,8583,245,0.028544797856227426,0
464403,19324,807,0.04176154005381909,5
464463,8655,227,0.026227614095898324,4
464464,10396,480,0.0461716044632551,7
464486,8551,257,0.030054964331657115,0
464499,9382,827,0.08814751652099766,2
464500,43806,4917,0.11224489795918367,2
464632,88067,6680,0.07585134045669774,7
464665,10632,834,0.07844243792325056,2
464666,48260,4370,0.09055118110236221,2
464670,10369,1039,0.10020252676246504,2
464693,58162,1667,0.02866132526391802,7
464703,8858,777,0.0877173176789343,7
464716,10720,687,0.0640858208955224,0
464761,47604,2372,0.04982774556759936,0
464847,7239,683,0.0943500483492195,7
464850,18944,1705,0.09000211148648649,7
464867,35853,1433,0.039968761330990435,7
464990,2402,99,0.04121565362198168,5
464996,2397,94,0.0392156862745098,5
465003,2242,124,0.05530776092774309,5
465047,16432,1091,0.0663948393378773,0
465097,34334,2019,0.05880468340420574,7
465112,9255,689,0.0744462452728255,0
465122,85215,9861,0.1157190635451505,7
465154,56510,2299,0.040683064944257656,7
465174,44642,2701,0.06050356166838403,7
465192,16250,999,0.061476923076923075,7
465210,13667,1746,0.12775298163459428,7
465220,12400,733,0.05911290322580645,7
465229,10669,400,0.03749179866904115,7
465230,10589,1139,0.10756445367834545,0
465232,29422,1372,0.046631772143294135,7
465240,6463,416,0.06436639331579762,7
465543,35307,1945,0.055088226130795594,2
465612,9647,883,0.09153104592101172,7
465659,8566,934,0.10903572262432874,7
465880,17250,1577,0.09142028985507246,7
465888,69784,3757,0.053837555886736214,3
465892,11608,1121,0.09657133011716058,7
465897,146869,5188,0.03532399621431344,3
465904,33873,1161,0.03427508635196174,3
465906,23042,2213,0.09604201024216648,7
465907,54182,2343,0.043243143479384294,3
465926,8813,641,0.07273346193123795,7
465949,9002,685,0.07609420128860253,7
465963,36735,3378,0.09195590036749694,7
466001,16578,1633,0.09850404150078418,7
466013,8833,665,0.07528585984376769,5
466018,14707,2775,0.18868565988984837,7
466022,16091,901,0.05599403393201168,5
466024,6963,472,0.06778687347407726,5
466036,9135,775,0.08483853311439518,5
466049,35456,1950,0.05499774368231047,7
466105,7161,451,0.0629800307219662,0
466108,7140,350,0.049019607843137254,5
466111,7111,386,0.05428209815778372,0
466119,9198,749,0.08143074581430745,7
466233,8757,341,0.038940276350348295,2
466238,7425,727,0.09791245791245791,7
466471,3383,204,0.06030150753768844,1
466600,17118,3616,0.2112396307979904,0
466734,10083,544,0.05395219676683527,3
466742,10344,1416,0.1368909512761021,7
466753,18527,932,0.050304960328169696,3
466760,13712,797,0.058124270711785296,3
466766,20512,774,0.03773400936037442,3
466769,6056,258,0.04260237780713342,3
466771,88946,4007,0.045049805499966275,3
466774,6072,201,0.033102766798418976,0
466795,15546,623,0.04007461726489129,3
466804,9461,516,0.05453968925060776,3
466817,12221,863,0.07061615252434335,3
466850,5939,321,0.05404950328338104,3
466857,25832,1388,0.053731805512542585,3
466859,8818,395,0.04479473803583579,3
466869,25464,1360,0.053408733898837574,7
466891,52444,2169,0.041358401342384256,3
466902,23508,1206,0.05130168453292496,3
466924,17015,1141,0.0670584778136938,3
466939,19305,879,0.04553224553224553,3
466957,14606,671,0.045940024647405174,3
466972,27772,1325,0.04770992366412214,3
466979,33439,1145,0.034241454588953016,3
466981,19602,1377,0.07024793388429752,7
466990,3549,204,0.057480980557903634,3
466992,7442,259,0.03480247245364149,3
467007,79413,4871,0.06133756437862818,7
467024,9254,411,0.044413226712772855,3
467026,8278,373,0.045059193041797535,3
467027,16800,1022,0.060833333333333336,3
467041,48100,2795,0.05810810810810811,3
467042,10352,487,0.04704404945904173,3
467044,6331,325,0.0513347022587269,7
467105,19100,1017,0.05324607329842932,3
467115,6948,279,0.04015544041450777,7
467141,32264,1742,0.05399206545995537,7
467178,3802,288,0.07574960547080484,7
467183,7404,590,0.07968665586169638,7
467194,35433,2511,0.07086614173228346,7
467260,13663,1058,0.07743540950010978,7
467264,26783,1592,0.05944068998991898,7
467271,7141,1314,0.18400784203893011,7
467293,23343,978,0.04189692841537077,3
467305,8073,583,0.07221602873776786,5
467320,6711,319,0.04753389956787364,7
467321,22497,4173,0.18549139885318042,0
467346,8937,468,0.05236656596173213,7
467358,79443,4681,0.05892274964439913,7
467359,26714,1762,0.06595792468368646,7
467365,13373,653,0.048829731548642785,7
467406,5971,348,0.05828169485848267,7
467417,21251,1551,0.07298480071526046,7
467429,6566,385,0.05863539445628998,3
467452,9903,527,0.05321619711198627,7
467469,8843,473,0.053488635078593236,3
467475,10222,481,0.04705537076892976,7
467505,7503,314,0.04184992669598827,7
467534,11107,1169,0.10524894210858017,7
467568,10352,1107,0.10693585780525502,7
467575,4215,275,0.06524317912218268,7
467579,36419,1823,0.05005628929954145,3
467593,4187,404,0.09648913303080965,7
467616,5403,602,0.11141958171386267,7
467620,6900,387,0.05608695652173913,7
467624,9792,1359,0.13878676470588236,7
467638,21725,2272,0.10457997698504028,7
467652,8306,477,0.05742836503732242,7
467674,5496,397,0.07223435225618632,7
467704,7921,409,0.05163489458401717,7
467740,106465,7761,0.07289719626168224,5
467754,7526,411,0.05461068296571884,3
467757,55811,3047,0.05459497231728512,5
467763,32877,2321,0.07059646561425921,7
467766,9313,441,0.04735316224632234,7
467767,16674,967,0.0579944824277318,7
467772,104267,4313,0.0413649572731545,5
467775,60781,3279,0.05394777973379839,4
467780,8139,371,0.045582995453986974,7
467786,60095,4527,0.07533072634994592,4
467820,9207,351,0.03812316715542522,2
467823,8033,313,0.03896427237644715,2
467838,10358,699,0.06748407028383858,3
467844,16439,839,0.05103716771093132,2
467851,8521,663,0.07780776904119235,3
467852,47042,2984,0.0634326771820926,3
467951,19187,856,0.04461354041799135,3
467984,20465,1092,0.05335939408746641,3
467986,35361,2788,0.0788439240971692,3
468040,17402,1059,0.060855074129410415,5
468058,18923,881,0.046557099825609044,3
468063,7435,484,0.06509751176866173,7
468089,16187,1644,0.10156298264039043,2
468115,6811,164,0.024078696226692117,7
468178,7989,203,0.02540993866566529,5
468201,5373,186,0.03461753210496929,5
468231,2618,247,0.09434682964094729,0
468243,12870,483,0.03752913752913753,5
468271,8129,209,0.02571041948579161,5
468337,12859,631,0.049070689789252664,3
468344,8050,300,0.037267080745341616,7
468366,6104,329,0.05389908256880734,3
468385,12786,529,0.04137337713123729,7
468454,8137,248,0.030478063168243825,7
468468,10957,506,0.04618052386602172,3
468515,34632,2291,0.06615269115269115,2
468522,10862,370,0.03406370834100534,3
468526,144616,4897,0.03386208994855341,7
468530,6707,215,0.032056060831966604,3
468539,34485,1059,0.030709003914745542,7
468552,69359,4539,0.06544211998442884,7
468561,54089,2556,0.04725544935199394,7
468591,7177,308,0.0429148669360457,3
468604,9755,502,0.05146078933880061,7
468609,34847,2586,0.07421011851809338,0
468614,11784,505,0.042854718262050236,3
468615,60862,2784,0.04574282803719891,7
468618,15967,777,0.04866286716352477,0
468630,41636,2393,0.057474301085599,7
468634,9180,432,0.047058823529411764,7
468635,43150,2442,0.05659327925840093,7
468637,6093,219,0.035942885278188084,7
468641,23839,1058,0.04438105625235958,7
468655,7212,260,0.036051026067665005,3
468657,5638,326,0.05782192266761263,7
468678,22620,1408,0.06224580017683466,2
468686,5815,430,0.07394668959587274,7
468697,9241,612,0.066226598852938,7
468699,11596,559,0.04820627802690583,0
468709,100072,11432,0.11423774882084899,7
468710,12481,737,0.059049755628555405,7
468716,100106,4249,0.04244500829121132,4
468767,5100,316,0.06196078431372549,0
468782,34490,1705,0.04943461873006669,5
468833,51608,2579,0.04997287242288018,7
468841,13261,1002,0.07555991252545056,7
468850,20951,976,0.046584888549472576,7
468852,91549,4596,0.0502026237315536,4
468854,27562,1684,0.061098614033814676,7
468860,18912,946,0.05002115059221658,7
468862,5290,321,0.06068052930056711,7
468866,15596,709,0.04546037445498846,7
468867,7410,522,0.07044534412955465,3
468869,14391,719,0.049961781669098745,7
468873,94102,8327,0.08848908631059914,7
468875,7308,525,0.07183908045977011,7
468880,18181,1697,0.09333920026401188,7
468886,6272,313,0.049904336734693876,7
468891,8586,394,0.045888655951549034,7
468892,33085,1297,0.039202055312074956,7
468900,7275,340,0.04673539518900344,7
468904,8040,351,0.04365671641791045,7
468909,5719,274,0.04791047385906627,7
468910,10535,502,0.04765068818224964,7
468921,10047,1009,0.10042798845426495,7
468934,95460,7872,0.08246385920804525,3
468940,9826,366,0.03724811723997558,7
468952,15118,811,0.05364466199232703,5
468963,6569,272,0.04140660678946567,2
468975,6154,509,0.08271043223919403,2
468981,58062,1565,0.026953945782095003,7
468986,5504,317,0.057594476744186045,2
468987,7084,603,0.08512140033879165,3
469002,22057,1732,0.07852382463616993,0
469021,59948,1504,0.02508840995529459,3
